20211214	11-11	07:34:  	12:28:34	17:23:  	14:29:  	21:03:  	02:49:  	07:06:  	17:51:  	06:34:  	18:23:  	06:03:  	18:54:  
20220606	05-08	05:19:  	12:32:39	19:46:  	10:53:  	17:56:  	00:20:  	04:50:  	20:16:  	04:14:  	20:52:  	03:33:  	21:32:  
20220607	05-09	05:19:  	12:32:50	19:47:  	11:54:  	18:40:  	00:50:  	04:50:  	20:16:  	04:13:  	20:53:  	03:33:  	21:33:  
20220608	05-10	05:19:  	12:33:02	19:47:  	12:54:  	19:24:  	01:18:  	04:50:  	20:17:  	04:13:  	20:53:  	03:33:  	21:34:  
20220609	05-11	05:19:  	12:33:13	19:48:  	13:56:  	20:08:  	01:44:  	04:49:  	20:17:  	04:13:  	20:54:  	03:32:  	21:34:  
20220610	05-12	05:19:  	12:33:25	19:48:  	15:01:  	20:55:  	02:11:  	04:49:  	20:18:  	04:13:  	20:55:  	03:32:  	21:35:  
20220611	05-13	05:19:  	12:33:37	19:49:  	16:09:  	21:44:  	02:40:  	04:49:  	20:18:  	04:12:  	20:55:  	03:32:  	21:36:  
20220612	05-14	05:19:  	12:33:49	19:49:  	17:21:  	22:39:  	03:12:  	04:49:  	20:19:  	04:12:  	20:56:  	03:32:  	21:36:  
20220613	05-15	05:19:  	12:34:02	19:49:  	18:37:  	23:39:  	03:50:  	04:49:  	20:19:  	04:12:  	20:56:  	03:32:  	21:37:  
20220614	05-16	05:19:  	12:34:14	19:50:  	19:52:  	--:--:  	04:36:  	04:49:  	20:20:  	04:12:  	20:57:  	03:31:  	21:37:  
20220615	05-17	05:19:  	12:34:27	19:50:  	21:04:  	00:44:  	05:33:  	04:49:  	20:20:  	04:12:  	20:57:  	03:31:  	21:38:  
20220616	05-18	05:19:  	12:34:40	19:51:  	22:05:  	01:51:  	06:40:  	04:49:  	20:20:  	04:12:  	20:57:  	03:31:  	21:38:  
20220617	05-19	05:19:  	12:34:52	19:51:  	22:56:  	02:57:  	07:53:  	04:49:  	20:21:  	04:12:  	20:58:  	03:31:  	21:39:  
20220618	05-20	05:19:  	12:35:05	19:51:  	23:37:  	03:59:  	09:07:  	04:49:  	20:21:  	04:12:  	20:58:  	03:31:  	21:39:  
20220619	05-21	05:19:  	12:35:18	19:51:  	--:--:  	04:55:  	10:19:  	04:49:  	20:21:  	04:12:  	20:58:  	03:31:  	21:39:  
20220620	05-22	05:19:  	12:35:31	19:52:  	00:12:  	05:45:  	11:27:  	04:50:  	20:22:  	04:13:  	20:59:  	03:32:  	21:40:  
20220621	05-23	05:20:  	12:35:45	19:52:  	00:41:  	06:32:  	12:32:  	04:50:  	20:22:  	04:13:  	20:59:  	03:32:  	21:40:  
20220622	05-24	05:20:  	12:35:58	19:52:  	01:08:  	07:16:  	13:33:  	04:50:  	20:22:  	04:13:  	20:59:  	03:32:  	21:40:  
20220623	05-25	05:20:  	12:36:11	19:52:  	01:34:  	07:59:  	14:34:  	04:50:  	20:22:  	04:13:  	20:59:  	03:32:  	21:40:  
20220624	05-26	05:20:  	12:36:24	19:52:  	02:00:  	08:42:  	15:33:  	04:50:  	20:22:  	04:13:  	20:59:  	03:33:  	21:40:  
20220625	05-27	05:21:  	12:36:37	19:53:  	02:28:  	09:26:  	16:33:  	04:51:  	20:22:  	04:14:  	20:59:  	03:33:  	21:40:  
20220626	05-28	05:21:  	12:36:49	19:53:  	02:59:  	10:12:  	17:33:  	04:51:  	20:23:  	04:14:  	20:59:  	03:33:  	21:40:  
20220627	05-29	05:21:  	12:37:02	19:53:  	03:34:  	11:00:  	18:31:  	04:51:  	20:23:  	04:14:  	20:59:  	03:34:  	21:40:  
20220628	05-30	05:22:  	12:37:14	19:53:  	04:15:  	11:49:  	19:27:  	04:52:  	20:23:  	04:15:  	20:59:  	03:34:  	21:40:  
20220629	06-01	05:22:  	12:37:27	19:53:  	05:01:  	12:40:  	20:19:  	04:52:  	20:23:  	04:15:  	20:59:  	03:35:  	21:40:  
20220630	06-02	05:22:  	12:37:39	19:53:  	05:53:  	13:31:  	21:05:  	04:53:  	20:23:  	04:16:  	20:59:  	03:35:  	21:40:  
20220701	06-03	05:23:  	12:37:51	19:53:  	06:49:  	14:20:  	21:46:  	04:53:  	20:22:  	04:16:  	20:59:  	03:36:  	21:40:  
20220702	06-04	05:23:  	12:38:02	19:53:  	07:47:  	15:08:  	22:21:  	04:53:  	20:22:  	04:17:  	20:59:  	03:36:  	21:40:  
20220703	06-05	05:24:  	12:38:14	19:53:  	08:46:  	15:54:  	22:52:  	04:54:  	20:22:  	04:17:  	20:59:  	03:37:  	21:39:  
20220704	06-06	05:24:  	12:38:25	19:52:  	09:46:  	16:38:  	23:20:  	04:54:  	20:22:  	04:18:  	20:59:  	03:37:  	21:39:  
20220705	06-07	05:25:  	12:38:35	19:52:  	10:45:  	17:20:  	23:46:  	04:55:  	20:22:  	04:18:  	20:58:  	03:38:  	21:39:  
20220706	06-08	05:25:  	12:38:45	19:52:  	11:46:  	18:03:  	--:--:  	04:56:  	20:22:  	04:19:  	20:58:  	03:39:  	21:38:  
20220707	06-09	05:26:  	12:38:55	19:52:  	12:47:  	18:47:  	00:12:  	04:56:  	20:21:  	04:20:  	20:58:  	03:40:  	21:38:  
20220708	06-10	05:26:  	12:39:05	19:52:  	13:51:  	19:34:  	00:39:  	04:57:  	20:21:  	04:20:  	20:57:  	03:40:  	21:37:  
20220709	06-11	05:27:  	12:39:14	19:51:  	14:59:  	20:25:  	01:09:  	04:57:  	20:21:  	04:21:  	20:57:  	03:41:  	21:37:  
20220710	06-12	05:27:  	12:39:23	19:51:  	16:11:  	21:20:  	01:43:  	04:58:  	20:20:  	04:22:  	20:57:  	03:42:  	21:36:  
20220711	06-13	05:28:  	12:39:31	19:51:  	17:26:  	22:22:  	02:23:  	04:59:  	20:20:  	04:22:  	20:56:  	03:43:  	21:36:  
20220712	06-14	05:29:  	12:39:39	19:50:  	18:39:  	23:28:  	03:14:  	04:59:  	20:20:  	04:23:  	20:56:  	03:44:  	21:35:  
20220713	06-15	05:29:  	12:39:46	19:50:  	19:46:  	--:--:  	04:15:  	05:00:  	20:19:  	04:24:  	20:55:  	03:45:  	21:34:  
20220714	06-16	05:30:  	12:39:53	19:50:  	20:43:  	00:35:  	05:26:  	05:01:  	20:19:  	04:25:  	20:55:  	03:45:  	21:34:  
20220715	06-17	05:30:  	12:39:59	19:49:  	21:30:  	01:40:  	06:42:  	05:01:  	20:18:  	04:25:  	20:54:  	03:46:  	21:33:  
20220716	06-18	05:31:  	12:40:05	19:49:  	22:08:  	02:40:  	07:58:  	05:02:  	20:18:  	04:26:  	20:53:  	03:47:  	21:32:  
20220717	06-19	05:32:  	12:40:10	19:48:  	22:41:  	03:35:  	09:10:  	05:03:  	20:17:  	04:27:  	20:53:  	03:48:  	21:31:  
20220718	06-20	05:32:  	12:40:15	19:48:  	23:09:  	04:25:  	10:18:  	05:03:  	20:17:  	04:28:  	20:52:  	03:49:  	21:31:  
20220719	06-21	05:33:  	12:40:19	19:47:  	23:36:  	05:12:  	11:23:  	05:04:  	20:16:  	04:29:  	20:51:  	03:50:  	21:30:  
20220720	06-22	05:34:  	12:40:23	19:47:  	--:--:  	05:56:  	12:25:  	05:05:  	20:15:  	04:30:  	20:51:  	03:51:  	21:29:  
20220721	06-23	05:34:  	12:40:26	19:46:  	00:03:  	06:40:  	13:26:  	05:06:  	20:15:  	04:30:  	20:50:  	03:52:  	21:28:  
20220722	06-24	05:35:  	12:40:29	19:45:  	00:31:  	07:24:  	14:26:  	05:06:  	20:14:  	04:31:  	20:49:  	03:53:  	21:27:  
20220723	06-25	05:36:  	12:40:31	19:45:  	01:01:  	08:09:  	15:26:  	05:07:  	20:13:  	04:32:  	20:48:  	03:54:  	21:26:  
20220724	06-26	05:37:  	12:40:33	19:44:  	01:35:  	08:57:  	16:25:  	05:08:  	20:13:  	04:33:  	20:47:  	03:56:  	21:25:  
20220725	06-27	05:37:  	12:40:34	19:43:  	02:13:  	09:46:  	17:22:  	05:09:  	20:12:  	04:34:  	20:46:  	03:57:  	21:24:  
20220726	06-28	05:38:  	12:40:34	19:43:  	02:58:  	10:36:  	18:15:  	05:10:  	20:11:  	04:35:  	20:46:  	03:58:  	21:23:  
20220727	06-29	05:39:  	12:40:34	19:42:  	03:48:  	11:27:  	19:04:  	05:10:  	20:10:  	04:36:  	20:45:  	03:59:  	21:22:  
20220728	06-30	05:40:  	12:40:33	19:41:  	04:43:  	12:17:  	19:46:  	05:11:  	20:09:  	04:37:  	20:44:  	04:00:  	21:20:  
20220729	07-01	05:40:  	12:40:32	19:40:  	05:41:  	13:05:  	20:23:  	05:12:  	20:08:  	04:38:  	20:43:  	04:01:  	21:19:  
20220730	07-02	05:41:  	12:40:30	19:40:  	06:41:  	13:52:  	20:55:  	05:13:  	20:08:  	04:39:  	20:42:  	04:02:  	21:18:  
20220731	07-03	05:42:  	12:40:27	19:39:  	07:40:  	14:36:  	21:24:  	05:14:  	20:07:  	04:40:  	20:41:  	04:03:  	21:17:  
20220801	07-04	05:43:  	12:40:24	19:38:  	08:40:  	15:20:  	21:50:  	05:15:  	20:06:  	04:41:  	20:40:  	04:04:  	21:16:  
20220802	07-05	05:43:  	12:40:20	19:37:  	09:40:  	16:02:  	22:16:  	05:15:  	20:05:  	04:42:  	20:38:  	04:05:  	21:14:  
20220803	07-06	05:44:  	12:40:16	19:36:  	10:40:  	16:45:  	22:42:  	05:16:  	20:04:  	04:43:  	20:37:  	04:07:  	21:13:  
20220804	07-07	05:45:  	12:40:10	19:35:  	11:42:  	17:30:  	23:09:  	05:17:  	20:03:  	04:43:  	20:36:  	04:08:  	21:12:  
20220805	07-08	05:46:  	12:40:05	19:34:  	12:47:  	18:17:  	23:40:  	05:18:  	20:02:  	04:44:  	20:35:  	04:09:  	21:10:  
20220806	07-09	05:46:  	12:39:58	19:33:  	13:55:  	19:09:  	--:--:  	05:19:  	20:01:  	04:45:  	20:34:  	04:10:  	21:09:  
20220807	07-10	05:47:  	12:39:51	19:32:  	15:06:  	20:06:  	00:17:  	05:20:  	20:00:  	04:46:  	20:33:  	04:11:  	21:08:  
20220808	07-11	05:48:  	12:39:44	19:31:  	16:18:  	21:08:  	01:02:  	05:20:  	19:58:  	04:47:  	20:31:  	04:12:  	21:06:  
20220809	07-12	05:49:  	12:39:36	19:30:  	17:27:  	22:14:  	01:56:  	05:21:  	19:57:  	04:48:  	20:30:  	04:13:  	21:05:  
20220810	07-13	05:49:  	12:39:27	19:29:  	18:27:  	23:19:  	03:01:  	05:22:  	19:56:  	04:49:  	20:29:  	04:14:  	21:04:  
20220811	07-14	05:50:  	12:39:18	19:28:  	19:18:  	--:--:  	04:14:  	05:23:  	19:55:  	04:50:  	20:28:  	04:16:  	21:02:  
20220812	07-15	05:51:  	12:39:08	19:27:  	20:01:  	00:21:  	05:31:  	05:24:  	19:54:  	04:51:  	20:26:  	04:17:  	21:01:  
20220813	07-16	05:52:  	12:38:57	19:26:  	20:36:  	01:19:  	06:46:  	05:25:  	19:53:  	04:52:  	20:25:  	04:18:  	20:59:  
20220814	07-17	05:52:  	12:38:46	19:25:  	21:07:  	02:13:  	07:57:  	05:25:  	19:51:  	04:53:  	20:24:  	04:19:  	20:58:  
20220815	07-18	05:53:  	12:38:35	19:23:  	21:35:  	03:02:  	09:06:  	05:26:  	19:50:  	04:54:  	20:23:  	04:20:  	20:56:  
20220816	07-19	05:54:  	12:38:23	19:22:  	22:03:  	03:48:  	10:11:  	05:27:  	19:49:  	04:55:  	20:21:  	04:21:  	20:55:  
20220817	07-20	05:55:  	12:38:10	19:21:  	22:31:  	04:34:  	11:14:  	05:28:  	19:48:  	04:56:  	20:20:  	04:22:  	20:53:  
20220818	07-21	05:56:  	12:37:57	19:20:  	23:00:  	05:19:  	12:16:  	05:29:  	19:47:  	04:57:  	20:18:  	04:23:  	20:52:  
20220819	07-22	05:56:  	12:37:43	19:19:  	23:33:  	06:05:  	13:17:  	05:30:  	19:45:  	04:58:  	20:17:  	04:24:  	20:50:  
20220820	07-23	05:57:  	12:37:29	19:17:  	--:--:  	06:52:  	14:18:  	05:30:  	19:44:  	04:59:  	20:16:  	04:25:  	20:49:  
20220821	07-24	05:58:  	12:37:15	19:16:  	00:10:  	07:41:  	15:16:  	05:31:  	19:43:  	04:59:  	20:14:  	04:26:  	20:47:  
20220822	07-25	05:59:  	12:37:00	19:15:  	00:53:  	08:31:  	16:11:  	05:32:  	19:41:  	05:00:  	20:13:  	04:27:  	20:46:  
20220823	07-26	05:59:  	12:36:45	19:14:  	01:42:  	09:22:  	17:00:  	05:33:  	19:40:  	05:01:  	20:11:  	04:28:  	20:44:  
20220824	07-27	06:00:  	12:36:29	19:12:  	02:35:  	10:12:  	17:45:  	05:34:  	19:39:  	05:02:  	20:10:  	04:30:  	20:43:  
20220825	07-28	06:01:  	12:36:12	19:11:  	03:33:  	11:01:  	18:23:  	05:35:  	19:37:  	05:03:  	20:09:  	04:31:  	20:41:  
20220826	07-29	06:02:  	12:35:56	19:10:  	04:32:  	11:49:  	18:57:  	05:35:  	19:36:  	05:04:  	20:07:  	04:32:  	20:39:  
20220827	08-01	06:02:  	12:35:39	19:08:  	05:33:  	12:34:  	19:27:  	05:36:  	19:35:  	05:05:  	20:06:  	04:33:  	20:38:  
20220828	08-02	06:03:  	12:35:21	19:07:  	06:33:  	13:18:  	19:54:  	05:37:  	19:33:  	05:06:  	20:04:  	04:34:  	20:36:  
20220829	08-03	06:04:  	12:35:04	19:06:  	07:34:  	14:01:  	20:20:  	05:38:  	19:32:  	05:07:  	20:03:  	04:35:  	20:35:  
20220830	08-04	06:05:  	12:34:46	19:04:  	08:34:  	14:44:  	20:46:  	05:39:  	19:30:  	05:08:  	20:01:  	04:36:  	20:33:  
20220831	08-05	06:05:  	12:34:27	19:03:  	09:36:  	15:28:  	21:13:  	05:39:  	19:29:  	05:08:  	20:00:  	04:37:  	20:31:  
20220901	08-06	06:06:  	12:34:08	19:02:  	10:40:  	16:15:  	21:42:  	05:40:  	19:28:  	05:09:  	19:58:  	04:38:  	20:30:  
20220902	08-07	06:07:  	12:33:49	19:00:  	11:46:  	17:05:  	22:16:  	05:41:  	19:26:  	05:10:  	19:57:  	04:39:  	20:28:  
20220903	08-08	06:08:  	12:33:30	18:59:  	12:56:  	17:59:  	22:57:  	05:42:  	19:25:  	05:11:  	19:55:  	04:40:  	20:27:  
20220904	08-09	06:08:  	12:33:10	18:57:  	14:06:  	18:58:  	23:46:  	05:42:  	19:23:  	05:12:  	19:54:  	04:40:  	20:25:  
20220905	08-10	06:09:  	12:32:50	18:56:  	15:14:  	20:00:  	--:--:  	05:43:  	19:22:  	05:13:  	19:52:  	04:41:  	20:23:  
20220906	08-11	06:10:  	12:32:30	18:55:  	16:16:  	21:03:  	00:46:  	05:44:  	19:20:  	05:14:  	19:51:  	04:42:  	20:22:  
20220907	08-12	06:11:  	12:32:10	18:53:  	17:09:  	22:05:  	01:54:  	05:45:  	19:19:  	05:14:  	19:49:  	04:43:  	20:20:  
20220908	08-13	06:11:  	12:31:49	18:52:  	17:54:  	23:04:  	03:07:  	05:46:  	19:17:  	05:15:  	19:48:  	04:44:  	20:19:  
20220909	08-14	06:12:  	12:31:28	18:50:  	18:31:  	23:59:  	04:22:  	05:46:  	19:16:  	05:16:  	19:46:  	04:45:  	20:17:  
20220910	08-15	06:13:  	12:31:07	18:49:  	19:04:  	--:--:  	05:34:  	05:47:  	19:15:  	05:17:  	19:45:  	04:46:  	20:15:  
20220911	08-16	06:13:  	12:30:46	18:48:  	19:33:  	00:49:  	06:44:  	05:48:  	19:13:  	05:18:  	19:43:  	04:47:  	20:14:  
20220912	08-17	06:14:  	12:30:25	18:46:  	20:01:  	01:37:  	07:51:  	05:49:  	19:12:  	05:19:  	19:42:  	04:48:  	20:12:  
20220913	08-18	06:15:  	12:30:03	18:45:  	20:29:  	02:24:  	08:56:  	05:49:  	19:10:  	05:19:  	19:40:  	04:49:  	20:11:  
20220914	08-19	06:16:  	12:29:42	18:43:  	20:58:  	03:10:  	10:00:  	05:50:  	19:09:  	05:20:  	19:39:  	04:50:  	20:09:  
20220915	08-20	06:16:  	12:29:21	18:42:  	21:30:  	03:56:  	11:04:  	05:51:  	19:07:  	05:21:  	19:37:  	04:51:  	20:07:  
20220916	08-21	06:17:  	12:28:59	18:40:  	22:06:  	04:44:  	12:06:  	05:52:  	19:06:  	05:22:  	19:35:  	04:51:  	20:06:  
20220917	08-22	06:18:  	12:28:38	18:39:  	22:47:  	05:33:  	13:06:  	05:52:  	19:04:  	05:23:  	19:34:  	04:52:  	20:04:  
20220918	08-23	06:19:  	12:28:16	18:37:  	23:34:  	06:23:  	14:03:  	05:53:  	19:03:  	05:23:  	19:32:  	04:53:  	20:03:  
20220919	08-24	06:19:  	12:27:55	18:36:  	--:--:  	07:14:  	14:55:  	05:54:  	19:01:  	05:24:  	19:31:  	04:54:  	20:01:  
20220920	08-25	06:20:  	12:27:33	18:34:  	00:26:  	08:05:  	15:41:  	05:55:  	19:00:  	05:25:  	19:29:  	04:55:  	20:00:  
20220921	08-26	06:21:  	12:27:12	18:33:  	01:22:  	08:55:  	16:22:  	05:55:  	18:58:  	05:26:  	19:28:  	04:56:  	19:58:  
20220922	08-27	06:22:  	12:26:51	18:32:  	02:21:  	09:43:  	16:57:  	05:56:  	18:57:  	05:27:  	19:26:  	04:57:  	19:56:  
20220923	08-28	06:22:  	12:26:30	18:30:  	03:22:  	10:29:  	17:28:  	05:57:  	18:55:  	05:27:  	19:25:  	04:57:  	19:55:  
20220924	08-29	06:23:  	12:26:09	18:29:  	04:22:  	11:14:  	17:56:  	05:58:  	18:54:  	05:28:  	19:23:  	04:58:  	19:53:  
20220925	08-30	06:24:  	12:25:48	18:27:  	05:23:  	11:58:  	18:23:  	05:59:  	18:53:  	05:29:  	19:22:  	04:59:  	19:52:  
20220926	09-01	06:25:  	12:25:27	18:26:  	06:25:  	12:41:  	18:49:  	05:59:  	18:51:  	05:30:  	19:21:  	05:00:  	19:50:  
20220927	09-02	06:25:  	12:25:07	18:24:  	07:27:  	13:26:  	19:15:  	06:00:  	18:50:  	05:31:  	19:19:  	05:01:  	19:49:  
20220928	09-03	06:26:  	12:24:47	18:23:  	08:32:  	14:12:  	19:44:  	06:01:  	18:48:  	05:31:  	19:18:  	05:02:  	19:47:  
20220929	09-04	06:27:  	12:24:27	18:21:  	09:38:  	15:01:  	20:17:  	06:02:  	18:47:  	05:32:  	19:16:  	05:02:  	19:46:  
20220930	09-05	06:28:  	12:24:07	18:20:  	10:48:  	15:55:  	20:56:  	06:02:  	18:45:  	05:33:  	19:15:  	05:03:  	19:44:  
20221001	09-06	06:28:  	12:23:47	18:19:  	11:58:  	16:52:  	21:42:  	06:03:  	18:44:  	05:34:  	19:13:  	05:04:  	19:43:  
20221002	09-07	06:29:  	12:23:28	18:17:  	13:07:  	17:53:  	22:38:  	06:04:  	18:42:  	05:34:  	19:12:  	05:05:  	19:41:  
20221003	09-08	06:30:  	12:23:09	18:16:  	14:10:  	18:55:  	23:42:  	06:05:  	18:41:  	05:35:  	19:10:  	05:06:  	19:40:  
20221004	09-09	06:31:  	12:22:50	18:14:  	15:05:  	19:57:  	--:--:  	06:05:  	18:40:  	05:36:  	19:09:  	05:06:  	19:39:  
20221005	09-10	06:32:  	12:22:32	18:13:  	15:51:  	20:55:  	00:53:  	06:06:  	18:38:  	05:37:  	19:08:  	05:07:  	19:37:  
20221006	09-11	06:32:  	12:22:14	18:12:  	16:30:  	21:49:  	02:05:  	06:07:  	18:37:  	05:38:  	19:06:  	05:08:  	19:36:  
20221007	09-12	06:33:  	12:21:56	18:10:  	17:03:  	22:40:  	03:16:  	06:08:  	18:36:  	05:38:  	19:05:  	05:09:  	19:34:  
20221008	09-13	06:34:  	12:21:39	18:09:  	17:32:  	23:28:  	04:26:  	06:09:  	18:34:  	05:39:  	19:04:  	05:10:  	19:33:  
20221009	09-14	06:35:  	12:21:22	18:07:  	18:00:  	--:--:  	05:33:  	06:09:  	18:33:  	05:40:  	19:02:  	05:10:  	19:32:  
20221010	09-15	06:36:  	12:21:06	18:06:  	18:27:  	00:14:  	06:38:  	06:10:  	18:32:  	05:41:  	19:01:  	05:11:  	19:30:  
20221011	09-16	06:36:  	12:20:50	18:05:  	18:56:  	01:00:  	07:43:  	06:11:  	18:30:  	05:41:  	19:00:  	05:12:  	19:29:  
20221012	09-17	06:37:  	12:20:34	18:03:  	19:27:  	01:47:  	08:47:  	06:12:  	18:29:  	05:42:  	18:58:  	05:13:  	19:28:  
20221013	09-18	06:38:  	12:20:20	18:02:  	20:01:  	02:34:  	09:51:  	06:13:  	18:28:  	05:43:  	18:57:  	05:14:  	19:26:  
20221014	09-19	06:39:  	12:20:05	18:01:  	20:40:  	03:23:  	10:53:  	06:13:  	18:26:  	05:44:  	18:56:  	05:14:  	19:25:  
20221015	09-20	06:40:  	12:19:51	17:59:  	21:25:  	04:14:  	11:52:  	06:14:  	18:25:  	05:45:  	18:54:  	05:15:  	19:24:  
20221016	09-21	06:41:  	12:19:38	17:58:  	22:15:  	05:05:  	12:47:  	06:15:  	18:24:  	05:45:  	18:53:  	05:16:  	19:23:  
20221017	09-22	06:41:  	12:19:25	17:57:  	23:10:  	05:57:  	13:36:  	06:16:  	18:23:  	05:46:  	18:52:  	05:17:  	19:21:  
20221018	09-23	06:42:  	12:19:13	17:56:  	--:--:  	06:47:  	14:19:  	06:17:  	18:21:  	05:47:  	18:51:  	05:18:  	19:20:  
20221019	09-24	06:43:  	12:19:02	17:54:  	00:08:  	07:36:  	14:56:  	06:17:  	18:20:  	05:48:  	18:50:  	05:18:  	19:19:  
20221020	09-25	06:44:  	12:18:51	17:53:  	01:08:  	08:22:  	15:28:  	06:18:  	18:19:  	05:49:  	18:48:  	05:19:  	19:18:  
20221021	09-26	06:45:  	12:18:41	17:52:  	02:08:  	09:07:  	15:57:  	06:19:  	18:18:  	05:49:  	18:47:  	05:20:  	19:17:  
20221022	09-27	06:46:  	12:18:31	17:51:  	03:09:  	09:51:  	16:24:  	06:20:  	18:17:  	05:50:  	18:46:  	05:21:  	19:16:  
20221023	09-28	06:47:  	12:18:22	17:50:  	04:10:  	10:34:  	16:50:  	06:21:  	18:15:  	05:51:  	18:45:  	05:22:  	19:15:  
20221024	09-29	06:48:  	12:18:14	17:48:  	05:12:  	11:18:  	17:16:  	06:22:  	18:14:  	05:52:  	18:44:  	05:22:  	19:13:  
20221025	10-01	06:48:  	12:18:07	17:47:  	06:17:  	12:05:  	17:44:  	06:23:  	18:13:  	05:53:  	18:43:  	05:23:  	19:12:  
20221026	10-02	06:49:  	12:18:00	17:46:  	07:24:  	12:54:  	18:16:  	06:23:  	18:12:  	05:54:  	18:42:  	05:24:  	19:11:  
20221027	10-03	06:50:  	12:17:54	17:45:  	08:34:  	13:47:  	18:53:  	06:24:  	18:11:  	05:54:  	18:41:  	05:25:  	19:10:  
20221028	10-04	06:51:  	12:17:49	17:44:  	09:47:  	14:45:  	19:38:  	06:25:  	18:10:  	05:55:  	18:40:  	05:26:  	19:09:  
20221029	10-05	06:52:  	12:17:45	17:43:  	10:58:  	15:46:  	20:32:  	06:26:  	18:09:  	05:56:  	18:39:  	05:27:  	19:08:  
20221030	10-06	06:53:  	12:17:41	17:42:  	12:04:  	16:49:  	21:35:  	06:27:  	18:08:  	05:57:  	18:38:  	05:27:  	19:07:  
20221031	10-07	06:54:  	12:17:38	17:41:  	13:02:  	17:51:  	22:44:  	06:28:  	18:07:  	05:58:  	18:37:  	05:28:  	19:07:  
20221101	10-08	06:55:  	12:17:36	17:40:  	13:51:  	18:50:  	23:55:  	06:29:  	18:06:  	05:59:  	18:36:  	05:29:  	19:06:  
20221102	10-09	06:56:  	12:17:34	17:39:  	14:31:  	19:45:  	--:--:  	06:30:  	18:05:  	06:00:  	18:35:  	05:30:  	19:05:  
20221103	10-10	06:57:  	12:17:34	17:38:  	15:05:  	20:36:  	01:06:  	06:30:  	18:04:  	06:00:  	18:34:  	05:31:  	19:04:  
20221104	10-11	06:58:  	12:17:34	17:37:  	15:35:  	21:23:  	02:15:  	06:31:  	18:03:  	06:01:  	18:33:  	05:32:  	19:03:  
20221105	10-12	06:59:  	12:17:35	17:36:  	16:02:  	22:09:  	03:21:  	06:32:  	18:02:  	06:02:  	18:33:  	05:32:  	19:02:  
20221106	10-13	07:00:  	12:17:36	17:35:  	16:29:  	22:54:  	04:25:  	06:33:  	18:02:  	06:03:  	18:32:  	05:33:  	19:02:  
20221107	10-14	07:01:  	12:17:39	17:34:  	16:56:  	23:39:  	05:29:  	06:34:  	18:01:  	06:04:  	18:31:  	05:34:  	19:01:  
20221108	10-15	07:02:  	12:17:43	17:33:  	17:25:  	--:--:  	06:32:  	06:35:  	18:00:  	06:05:  	18:30:  	05:35:  	19:00:  
20221109	10-16	07:03:  	12:17:47	17:33:  	17:58:  	00:26:  	07:36:  	06:36:  	17:59:  	06:06:  	18:30:  	05:36:  	18:59:  
20221110	10-17	07:04:  	12:17:52	17:32:  	18:35:  	01:14:  	08:39:  	06:37:  	17:58:  	06:06:  	18:29:  	05:37:  	18:59:  
20221111	10-18	07:05:  	12:17:58	17:31:  	19:18:  	02:05:  	09:40:  	06:38:  	17:58:  	06:07:  	18:28:  	05:37:  	18:58:  
20221112	10-19	07:06:  	12:18:05	17:30:  	20:06:  	02:56:  	10:37:  	06:39:  	17:57:  	06:08:  	18:28:  	05:38:  	18:58:  
20221113	10-20	07:07:  	12:18:12	17:30:  	20:59:  	03:48:  	11:29:  	06:40:  	17:56:  	06:09:  	18:27:  	05:39:  	18:57:  
20221114	10-21	07:07:  	12:18:21	17:29:  	21:56:  	04:39:  	12:14:  	06:41:  	17:56:  	06:10:  	18:26:  	05:40:  	18:56:  
20221115	10-22	07:08:  	12:18:30	17:28:  	22:55:  	05:28:  	12:53:  	06:41:  	17:55:  	06:11:  	18:26:  	05:41:  	18:56:  
20221116	10-23	07:09:  	12:18:41	17:28:  	23:54:  	06:15:  	13:27:  	06:42:  	17:55:  	06:12:  	18:25:  	05:42:  	18:55:  
20221117	10-24	07:10:  	12:18:52	17:27:  	--:--:  	07:00:  	13:57:  	06:43:  	17:54:  	06:13:  	18:25:  	05:42:  	18:55:  
20221118	10-25	07:11:  	12:19:04	17:26:  	00:54:  	07:43:  	14:24:  	06:44:  	17:54:  	06:13:  	18:24:  	05:43:  	18:55:  
20221119	10-26	07:12:  	12:19:17	17:26:  	01:53:  	08:26:  	14:49:  	06:45:  	17:53:  	06:14:  	18:24:  	05:44:  	18:54:  
20221120	10-27	07:13:  	12:19:30	17:25:  	02:54:  	09:09:  	15:15:  	06:46:  	17:53:  	06:15:  	18:23:  	05:45:  	18:54:  
20221121	10-28	07:14:  	12:19:45	17:25:  	03:57:  	09:54:  	15:42:  	06:47:  	17:52:  	06:16:  	18:23:  	05:46:  	18:53:  
20221122	10-29	07:15:  	12:20:00	17:24:  	05:02:  	10:41:  	16:12:  	06:48:  	17:52:  	06:17:  	18:23:  	05:47:  	18:53:  
20221123	10-30	07:16:  	12:20:16	17:24:  	06:12:  	11:33:  	16:47:  	06:49:  	17:51:  	06:18:  	18:22:  	05:47:  	18:53:  
20221124	11-01	07:17:  	12:20:33	17:24:  	07:25:  	12:30:  	17:29:  	06:50:  	17:51:  	06:19:  	18:22:  	05:48:  	18:53:  
20221125	11-02	07:18:  	12:20:51	17:23:  	08:40:  	13:32:  	18:20:  	06:51:  	17:51:  	06:20:  	18:22:  	05:49:  	18:52:  
20221126	11-03	07:19:  	12:21:09	17:23:  	09:51:  	14:37:  	19:22:  	06:52:  	17:50:  	06:20:  	18:22:  	05:50:  	18:52:  
