20211214	11-11	07:31:  	12:27:33	17:24:  	14:29:  	21:02:  	02:47:  	07:03:  	17:52:  	06:32:  	18:23:  	06:01:  	18:54:  
20220606	05-08	05:21:  	12:31:38	19:43:  	10:54:  	17:55:  	00:17:  	04:52:  	20:12:  	04:16:  	20:47:  	03:37:  	21:26:  
20220607	05-09	05:21:  	12:31:49	19:43:  	11:54:  	18:39:  	00:47:  	04:52:  	20:12:  	04:16:  	20:48:  	03:37:  	21:27:  
20220608	05-10	05:21:  	12:32:01	19:44:  	12:54:  	19:23:  	01:16:  	04:52:  	20:13:  	04:16:  	20:49:  	03:37:  	21:28:  
20220609	05-11	05:21:  	12:32:12	19:44:  	13:55:  	20:07:  	01:43:  	04:51:  	20:13:  	04:16:  	20:49:  	03:36:  	21:28:  
20220610	05-12	05:20:  	12:32:24	19:45:  	14:59:  	20:54:  	02:10:  	04:51:  	20:14:  	04:15:  	20:50:  	03:36:  	21:29:  
20220611	05-13	05:20:  	12:32:36	19:45:  	16:06:  	21:43:  	02:40:  	04:51:  	20:14:  	04:15:  	20:50:  	03:36:  	21:30:  
20220612	05-14	05:20:  	12:32:48	19:45:  	17:18:  	22:38:  	03:13:  	04:51:  	20:15:  	04:15:  	20:51:  	03:36:  	21:30:  
20220613	05-15	05:20:  	12:33:00	19:46:  	18:33:  	23:38:  	03:51:  	04:51:  	20:15:  	04:15:  	20:51:  	03:35:  	21:31:  
20220614	05-16	05:20:  	12:33:13	19:46:  	19:48:  	--:--:  	04:38:  	04:51:  	20:15:  	04:15:  	20:52:  	03:35:  	21:31:  
20220615	05-17	05:20:  	12:33:26	19:47:  	20:59:  	00:43:  	05:35:  	04:51:  	20:16:  	04:15:  	20:52:  	03:35:  	21:32:  
20220616	05-18	05:20:  	12:33:38	19:47:  	22:01:  	01:50:  	06:42:  	04:51:  	20:16:  	04:15:  	20:52:  	03:35:  	21:32:  
20220617	05-19	05:21:  	12:33:51	19:47:  	22:52:  	02:56:  	07:54:  	04:51:  	20:17:  	04:15:  	20:53:  	03:35:  	21:33:  
20220618	05-20	05:21:  	12:34:04	19:47:  	23:34:  	03:58:  	09:08:  	04:51:  	20:17:  	04:15:  	20:53:  	03:35:  	21:33:  
20220619	05-21	05:21:  	12:34:17	19:48:  	--:--:  	04:54:  	10:20:  	04:51:  	20:17:  	04:15:  	20:53:  	03:35:  	21:33:  
20220620	05-22	05:21:  	12:34:30	19:48:  	00:09:  	05:44:  	11:27:  	04:52:  	20:17:  	04:15:  	20:54:  	03:36:  	21:33:  
20220621	05-23	05:21:  	12:34:43	19:48:  	00:39:  	06:31:  	12:31:  	04:52:  	20:18:  	04:16:  	20:54:  	03:36:  	21:34:  
20220622	05-24	05:21:  	12:34:56	19:48:  	01:07:  	07:15:  	13:32:  	04:52:  	20:18:  	04:16:  	20:54:  	03:36:  	21:34:  
20220623	05-25	05:22:  	12:35:09	19:49:  	01:33:  	07:58:  	14:32:  	04:52:  	20:18:  	04:16:  	20:54:  	03:36:  	21:34:  
20220624	05-26	05:22:  	12:35:22	19:49:  	02:00:  	08:41:  	15:31:  	04:53:  	20:18:  	04:16:  	20:54:  	03:37:  	21:34:  
20220625	05-27	05:22:  	12:35:35	19:49:  	02:29:  	09:25:  	16:30:  	04:53:  	20:18:  	04:17:  	20:54:  	03:37:  	21:34:  
20220626	05-28	05:23:  	12:35:48	19:49:  	03:00:  	10:11:  	17:29:  	04:53:  	20:18:  	04:17:  	20:55:  	03:37:  	21:34:  
20220627	05-29	05:23:  	12:36:01	19:49:  	03:36:  	10:59:  	18:27:  	04:54:  	20:18:  	04:17:  	20:55:  	03:38:  	21:34:  
20220628	05-30	05:23:  	12:36:13	19:49:  	04:17:  	11:48:  	19:23:  	04:54:  	20:18:  	04:18:  	20:55:  	03:38:  	21:34:  
20220629	06-01	05:24:  	12:36:26	19:49:  	05:03:  	12:39:  	20:15:  	04:54:  	20:18:  	04:18:  	20:55:  	03:39:  	21:34:  
20220630	06-02	05:24:  	12:36:38	19:49:  	05:55:  	13:30:  	21:01:  	04:55:  	20:18:  	04:19:  	20:54:  	03:39:  	21:34:  
20220701	06-03	05:24:  	12:36:49	19:49:  	06:50:  	14:19:  	21:42:  	04:55:  	20:18:  	04:19:  	20:54:  	03:40:  	21:34:  
20220702	06-04	05:25:  	12:37:01	19:49:  	07:48:  	15:07:  	22:18:  	04:56:  	20:18:  	04:20:  	20:54:  	03:40:  	21:34:  
20220703	06-05	05:25:  	12:37:12	19:49:  	08:47:  	15:53:  	22:49:  	04:56:  	20:18:  	04:20:  	20:54:  	03:41:  	21:33:  
20220704	06-06	05:26:  	12:37:23	19:49:  	09:46:  	16:36:  	23:18:  	04:57:  	20:18:  	04:21:  	20:54:  	03:41:  	21:33:  
20220705	06-07	05:26:  	12:37:34	19:49:  	10:45:  	17:19:  	23:45:  	04:57:  	20:18:  	04:21:  	20:54:  	03:42:  	21:33:  
20220706	06-08	05:27:  	12:37:44	19:49:  	11:45:  	18:02:  	--:--:  	04:58:  	20:18:  	04:22:  	20:53:  	03:43:  	21:32:  
20220707	06-09	05:27:  	12:37:54	19:48:  	12:46:  	18:46:  	00:11:  	04:58:  	20:17:  	04:22:  	20:53:  	03:43:  	21:32:  
20220708	06-10	05:28:  	12:38:04	19:48:  	13:49:  	19:33:  	00:39:  	04:59:  	20:17:  	04:23:  	20:53:  	03:44:  	21:32:  
20220709	06-11	05:28:  	12:38:13	19:48:  	14:56:  	20:23:  	01:09:  	04:59:  	20:17:  	04:24:  	20:52:  	03:45:  	21:31:  
20220710	06-12	05:29:  	12:38:21	19:48:  	16:08:  	21:19:  	01:43:  	05:00:  	20:17:  	04:24:  	20:52:  	03:46:  	21:31:  
20220711	06-13	05:29:  	12:38:30	19:47:  	17:22:  	22:21:  	02:25:  	05:01:  	20:16:  	04:25:  	20:52:  	03:46:  	21:30:  
20220712	06-14	05:30:  	12:38:37	19:47:  	18:35:  	23:26:  	03:16:  	05:01:  	20:16:  	04:26:  	20:51:  	03:47:  	21:29:  
20220713	06-15	05:31:  	12:38:45	19:47:  	19:42:  	--:--:  	04:17:  	05:02:  	20:15:  	04:27:  	20:51:  	03:48:  	21:29:  
20220714	06-16	05:31:  	12:38:52	19:46:  	20:39:  	00:34:  	05:28:  	05:02:  	20:15:  	04:27:  	20:50:  	03:49:  	21:28:  
20220715	06-17	05:32:  	12:38:58	19:46:  	21:26:  	01:39:  	06:44:  	05:03:  	20:14:  	04:28:  	20:49:  	03:50:  	21:27:  
20220716	06-18	05:32:  	12:39:04	19:45:  	22:05:  	02:39:  	07:59:  	05:04:  	20:14:  	04:29:  	20:49:  	03:51:  	21:27:  
20220717	06-19	05:33:  	12:39:09	19:45:  	22:39:  	03:34:  	09:10:  	05:04:  	20:13:  	04:30:  	20:48:  	03:52:  	21:26:  
20220718	06-20	05:34:  	12:39:14	19:44:  	23:08:  	04:24:  	10:18:  	05:05:  	20:13:  	04:30:  	20:48:  	03:53:  	21:25:  
20220719	06-21	05:34:  	12:39:18	19:44:  	23:35:  	05:11:  	11:22:  	05:06:  	20:12:  	04:31:  	20:47:  	03:54:  	21:24:  
20220720	06-22	05:35:  	12:39:22	19:43:  	--:--:  	05:55:  	12:23:  	05:07:  	20:12:  	04:32:  	20:46:  	03:55:  	21:23:  
20220721	06-23	05:36:  	12:39:25	19:43:  	00:03:  	06:39:  	13:24:  	05:07:  	20:11:  	04:33:  	20:45:  	03:56:  	21:23:  
20220722	06-24	05:36:  	12:39:28	19:42:  	00:31:  	07:23:  	14:23:  	05:08:  	20:10:  	04:34:  	20:45:  	03:57:  	21:22:  
20220723	06-25	05:37:  	12:39:30	19:42:  	01:02:  	08:08:  	15:23:  	05:09:  	20:10:  	04:35:  	20:44:  	03:58:  	21:21:  
20220724	06-26	05:38:  	12:39:31	19:41:  	01:36:  	08:56:  	16:21:  	05:10:  	20:09:  	04:35:  	20:43:  	03:59:  	21:20:  
20220725	06-27	05:38:  	12:39:32	19:40:  	02:15:  	09:45:  	17:18:  	05:10:  	20:08:  	04:36:  	20:42:  	04:00:  	21:19:  
20220726	06-28	05:39:  	12:39:33	19:40:  	03:00:  	10:35:  	18:11:  	05:11:  	20:07:  	04:37:  	20:41:  	04:01:  	21:18:  
20220727	06-29	05:40:  	12:39:33	19:39:  	03:50:  	11:26:  	18:59:  	05:12:  	20:07:  	04:38:  	20:40:  	04:02:  	21:17:  
20220728	06-30	05:41:  	12:39:32	19:38:  	04:45:  	12:16:  	19:42:  	05:13:  	20:06:  	04:39:  	20:40:  	04:03:  	21:16:  
20220729	07-01	05:41:  	12:39:30	19:37:  	05:42:  	13:04:  	20:19:  	05:14:  	20:05:  	04:40:  	20:39:  	04:04:  	21:14:  
20220730	07-02	05:42:  	12:39:28	19:36:  	06:42:  	13:51:  	20:52:  	05:14:  	20:04:  	04:41:  	20:38:  	04:05:  	21:13:  
20220731	07-03	05:43:  	12:39:26	19:36:  	07:41:  	14:35:  	21:21:  	05:15:  	20:03:  	04:42:  	20:37:  	04:06:  	21:12:  
20220801	07-04	05:43:  	12:39:23	19:35:  	08:40:  	15:19:  	21:49:  	05:16:  	20:02:  	04:43:  	20:36:  	04:07:  	21:11:  
20220802	07-05	05:44:  	12:39:19	19:34:  	09:39:  	16:01:  	22:15:  	05:17:  	20:01:  	04:43:  	20:35:  	04:08:  	21:10:  
20220803	07-06	05:45:  	12:39:14	19:33:  	10:39:  	16:44:  	22:41:  	05:18:  	20:00:  	04:44:  	20:33:  	04:09:  	21:09:  
20220804	07-07	05:46:  	12:39:09	19:32:  	11:40:  	17:29:  	23:09:  	05:18:  	19:59:  	04:45:  	20:32:  	04:10:  	21:07:  
20220805	07-08	05:46:  	12:39:04	19:31:  	12:44:  	18:16:  	23:41:  	05:19:  	19:58:  	04:46:  	20:31:  	04:11:  	21:06:  
20220806	07-09	05:47:  	12:38:57	19:30:  	13:52:  	19:08:  	--:--:  	05:20:  	19:57:  	04:47:  	20:30:  	04:12:  	21:05:  
20220807	07-10	05:48:  	12:38:50	19:29:  	15:02:  	20:05:  	00:18:  	05:21:  	19:56:  	04:48:  	20:29:  	04:13:  	21:03:  
20220808	07-11	05:49:  	12:38:43	19:28:  	16:14:  	21:07:  	01:03:  	05:22:  	19:55:  	04:49:  	20:28:  	04:15:  	21:02:  
20220809	07-12	05:49:  	12:38:34	19:27:  	17:22:  	22:12:  	01:58:  	05:22:  	19:54:  	04:50:  	20:27:  	04:16:  	21:01:  
20220810	07-13	05:50:  	12:38:26	19:26:  	18:23:  	23:18:  	03:04:  	05:23:  	19:53:  	04:51:  	20:25:  	04:17:  	20:59:  
20220811	07-14	05:51:  	12:38:16	19:25:  	19:15:  	--:--:  	04:16:  	05:24:  	19:52:  	04:52:  	20:24:  	04:18:  	20:58:  
20220812	07-15	05:52:  	12:38:06	19:24:  	19:58:  	00:20:  	05:32:  	05:25:  	19:51:  	04:53:  	20:23:  	04:19:  	20:57:  
20220813	07-16	05:52:  	12:37:56	19:23:  	20:34:  	01:18:  	06:46:  	05:26:  	19:50:  	04:53:  	20:22:  	04:20:  	20:55:  
20220814	07-17	05:53:  	12:37:45	19:22:  	21:05:  	02:11:  	07:57:  	05:26:  	19:49:  	04:54:  	20:20:  	04:21:  	20:54:  
20220815	07-18	05:54:  	12:37:33	19:21:  	21:34:  	03:01:  	09:05:  	05:27:  	19:47:  	04:55:  	20:19:  	04:22:  	20:52:  
20220816	07-19	05:54:  	12:37:21	19:20:  	22:02:  	03:47:  	10:09:  	05:28:  	19:46:  	04:56:  	20:18:  	04:23:  	20:51:  
20220817	07-20	05:55:  	12:37:09	19:19:  	22:31:  	04:33:  	11:12:  	05:29:  	19:45:  	04:57:  	20:17:  	04:24:  	20:50:  
20220818	07-21	05:56:  	12:36:56	19:17:  	23:01:  	05:18:  	12:13:  	05:29:  	19:44:  	04:58:  	20:15:  	04:25:  	20:48:  
20220819	07-22	05:57:  	12:36:42	19:16:  	23:34:  	06:03:  	13:14:  	05:30:  	19:43:  	04:59:  	20:14:  	04:26:  	20:47:  
20220820	07-23	05:57:  	12:36:28	19:15:  	--:--:  	06:51:  	14:14:  	05:31:  	19:41:  	05:00:  	20:13:  	04:27:  	20:45:  
20220821	07-24	05:58:  	12:36:14	19:14:  	00:12:  	07:40:  	15:12:  	05:32:  	19:40:  	05:01:  	20:11:  	04:28:  	20:44:  
20220822	07-25	05:59:  	12:35:59	19:13:  	00:55:  	08:30:  	16:06:  	05:33:  	19:39:  	05:01:  	20:10:  	04:29:  	20:42:  
20220823	07-26	06:00:  	12:35:43	19:11:  	01:44:  	09:21:  	16:56:  	05:33:  	19:37:  	05:02:  	20:08:  	04:30:  	20:41:  
20220824	07-27	06:00:  	12:35:28	19:10:  	02:37:  	10:11:  	17:41:  	05:34:  	19:36:  	05:03:  	20:07:  	04:31:  	20:39:  
20220825	07-28	06:01:  	12:35:11	19:09:  	03:35:  	11:00:  	18:20:  	05:35:  	19:35:  	05:04:  	20:06:  	04:32:  	20:38:  
20220826	07-29	06:02:  	12:34:55	19:08:  	04:34:  	11:48:  	18:54:  	05:36:  	19:33:  	05:05:  	20:04:  	04:33:  	20:36:  
20220827	08-01	06:02:  	12:34:38	19:06:  	05:34:  	12:33:  	19:24:  	05:37:  	19:32:  	05:06:  	20:03:  	04:34:  	20:34:  
20220828	08-02	06:03:  	12:34:20	19:05:  	06:33:  	13:17:  	19:52:  	05:37:  	19:31:  	05:07:  	20:01:  	04:35:  	20:33:  
20220829	08-03	06:04:  	12:34:03	19:04:  	07:33:  	14:00:  	20:19:  	05:38:  	19:29:  	05:07:  	20:00:  	04:36:  	20:31:  
20220830	08-04	06:05:  	12:33:44	19:02:  	08:33:  	14:43:  	20:45:  	05:39:  	19:28:  	05:08:  	19:59:  	04:37:  	20:30:  
20220831	08-05	06:05:  	12:33:26	19:01:  	09:34:  	15:27:  	21:12:  	05:40:  	19:27:  	05:09:  	19:57:  	04:38:  	20:28:  
20220901	08-06	06:06:  	12:33:07	19:00:  	10:38:  	16:14:  	21:43:  	05:40:  	19:25:  	05:10:  	19:56:  	04:39:  	20:27:  
20220902	08-07	06:07:  	12:32:48	18:58:  	11:43:  	17:04:  	22:17:  	05:41:  	19:24:  	05:11:  	19:54:  	04:40:  	20:25:  
20220903	08-08	06:07:  	12:32:29	18:57:  	12:52:  	17:58:  	22:59:  	05:42:  	19:23:  	05:12:  	19:53:  	04:41:  	20:24:  
20220904	08-09	06:08:  	12:32:09	18:56:  	14:02:  	18:57:  	23:48:  	05:43:  	19:21:  	05:12:  	19:51:  	04:41:  	20:22:  
20220905	08-10	06:09:  	12:31:49	18:54:  	15:09:  	19:59:  	--:--:  	05:43:  	19:20:  	05:13:  	19:50:  	04:42:  	20:21:  
20220906	08-11	06:09:  	12:31:29	18:53:  	16:11:  	21:02:  	00:48:  	05:44:  	19:18:  	05:14:  	19:48:  	04:43:  	20:19:  
20220907	08-12	06:10:  	12:31:08	18:52:  	17:05:  	22:04:  	01:56:  	05:45:  	19:17:  	05:15:  	19:47:  	04:44:  	20:17:  
20220908	08-13	06:11:  	12:30:48	18:50:  	17:51:  	23:03:  	03:09:  	05:45:  	19:16:  	05:16:  	19:45:  	04:45:  	20:16:  
20220909	08-14	06:12:  	12:30:27	18:49:  	18:29:  	23:58:  	04:23:  	05:46:  	19:14:  	05:16:  	19:44:  	04:46:  	20:14:  
20220910	08-15	06:12:  	12:30:06	18:47:  	19:02:  	--:--:  	05:35:  	05:47:  	19:13:  	05:17:  	19:42:  	04:47:  	20:13:  
20220911	08-16	06:13:  	12:29:45	18:46:  	19:32:  	00:48:  	06:44:  	05:48:  	19:11:  	05:18:  	19:41:  	04:48:  	20:11:  
20220912	08-17	06:14:  	12:29:24	18:45:  	20:00:  	01:36:  	07:50:  	05:48:  	19:10:  	05:19:  	19:39:  	04:48:  	20:10:  
20220913	08-18	06:14:  	12:29:02	18:43:  	20:29:  	02:23:  	08:55:  	05:49:  	19:08:  	05:19:  	19:38:  	04:49:  	20:08:  
20220914	08-19	06:15:  	12:28:41	18:42:  	20:59:  	03:09:  	09:58:  	05:50:  	19:07:  	05:20:  	19:36:  	04:50:  	20:06:  
20220915	08-20	06:16:  	12:28:19	18:40:  	21:31:  	03:55:  	11:01:  	05:51:  	19:06:  	05:21:  	19:35:  	04:51:  	20:05:  
20220916	08-21	06:16:  	12:27:58	18:39:  	22:08:  	04:43:  	12:02:  	05:51:  	19:04:  	05:22:  	19:33:  	04:52:  	20:03:  
20220917	08-22	06:17:  	12:27:36	18:38:  	22:49:  	05:32:  	13:02:  	05:52:  	19:03:  	05:23:  	19:32:  	04:53:  	20:02:  
20220918	08-23	06:18:  	12:27:15	18:36:  	23:36:  	06:22:  	13:59:  	05:53:  	19:01:  	05:23:  	19:31:  	04:53:  	20:00:  
20220919	08-24	06:19:  	12:26:54	18:35:  	--:--:  	07:13:  	14:51:  	05:53:  	19:00:  	05:24:  	19:29:  	04:54:  	19:59:  
20220920	08-25	06:19:  	12:26:32	18:33:  	00:28:  	08:04:  	15:37:  	05:54:  	18:58:  	05:25:  	19:28:  	04:55:  	19:57:  
20220921	08-26	06:20:  	12:26:11	18:32:  	01:24:  	08:54:  	16:18:  	05:55:  	18:57:  	05:26:  	19:26:  	04:56:  	19:56:  
20220922	08-27	06:21:  	12:25:50	18:30:  	02:23:  	09:42:  	16:54:  	05:56:  	18:55:  	05:26:  	19:25:  	04:57:  	19:54:  
20220923	08-28	06:21:  	12:25:29	18:29:  	03:23:  	10:28:  	17:26:  	05:56:  	18:54:  	05:27:  	19:23:  	04:57:  	19:53:  
20220924	08-29	06:22:  	12:25:08	18:28:  	04:23:  	11:13:  	17:54:  	05:57:  	18:53:  	05:28:  	19:22:  	04:58:  	19:51:  
20220925	08-30	06:23:  	12:24:47	18:26:  	05:23:  	11:57:  	18:21:  	05:58:  	18:51:  	05:29:  	19:20:  	04:59:  	19:50:  
20220926	09-01	06:24:  	12:24:26	18:25:  	06:24:  	12:40:  	18:48:  	05:58:  	18:50:  	05:29:  	19:19:  	05:00:  	19:48:  
20220927	09-02	06:24:  	12:24:06	18:23:  	07:26:  	13:24:  	19:15:  	05:59:  	18:48:  	05:30:  	19:18:  	05:01:  	19:47:  
20220928	09-03	06:25:  	12:23:46	18:22:  	08:29:  	14:11:  	19:45:  	06:00:  	18:47:  	05:31:  	19:16:  	05:01:  	19:45:  
20220929	09-04	06:26:  	12:23:25	18:21:  	09:36:  	15:00:  	20:18:  	06:01:  	18:46:  	05:32:  	19:15:  	05:02:  	19:44:  
20220930	09-05	06:26:  	12:23:06	18:19:  	10:44:  	15:54:  	20:57:  	06:01:  	18:44:  	05:32:  	19:13:  	05:03:  	19:43:  
20221001	09-06	06:27:  	12:22:46	18:18:  	11:54:  	16:51:  	21:44:  	06:02:  	18:43:  	05:33:  	19:12:  	05:04:  	19:41:  
20221002	09-07	06:28:  	12:22:27	18:16:  	13:03:  	17:52:  	22:40:  	06:03:  	18:41:  	05:34:  	19:11:  	05:04:  	19:40:  
20221003	09-08	06:29:  	12:22:08	18:15:  	14:06:  	18:54:  	23:45:  	06:04:  	18:40:  	05:34:  	19:09:  	05:05:  	19:38:  
20221004	09-09	06:29:  	12:21:49	18:14:  	15:01:  	19:55:  	--:--:  	06:04:  	18:39:  	05:35:  	19:08:  	05:06:  	19:37:  
20221005	09-10	06:30:  	12:21:31	18:12:  	15:47:  	20:54:  	00:54:  	06:05:  	18:37:  	05:36:  	19:06:  	05:07:  	19:36:  
20221006	09-11	06:31:  	12:21:13	18:11:  	16:27:  	21:48:  	02:06:  	06:06:  	18:36:  	05:37:  	19:05:  	05:08:  	19:34:  
20221007	09-12	06:32:  	12:20:55	18:10:  	17:00:  	22:39:  	03:17:  	06:07:  	18:35:  	05:37:  	19:04:  	05:08:  	19:33:  
20221008	09-13	06:32:  	12:20:38	18:08:  	17:31:  	23:27:  	04:26:  	06:07:  	18:33:  	05:38:  	19:02:  	05:09:  	19:32:  
20221009	09-14	06:33:  	12:20:21	18:07:  	17:59:  	--:--:  	05:32:  	06:08:  	18:32:  	05:39:  	19:01:  	05:10:  	19:30:  
20221010	09-15	06:34:  	12:20:05	18:06:  	18:27:  	00:13:  	06:37:  	06:09:  	18:31:  	05:40:  	19:00:  	05:11:  	19:29:  
20221011	09-16	06:35:  	12:19:49	18:04:  	18:56:  	00:59:  	07:41:  	06:10:  	18:30:  	05:40:  	18:59:  	05:11:  	19:28:  
20221012	09-17	06:36:  	12:19:33	18:03:  	19:28:  	01:46:  	08:44:  	06:10:  	18:28:  	05:41:  	18:57:  	05:12:  	19:26:  
20221013	09-18	06:36:  	12:19:18	18:02:  	20:03:  	02:33:  	09:47:  	06:11:  	18:27:  	05:42:  	18:56:  	05:13:  	19:25:  
20221014	09-19	06:37:  	12:19:04	18:01:  	20:42:  	03:22:  	10:49:  	06:12:  	18:26:  	05:43:  	18:55:  	05:14:  	19:24:  
20221015	09-20	06:38:  	12:18:50	17:59:  	21:27:  	04:13:  	11:48:  	06:13:  	18:25:  	05:43:  	18:54:  	05:14:  	19:23:  
20221016	09-21	06:39:  	12:18:37	17:58:  	22:18:  	05:04:  	12:43:  	06:13:  	18:23:  	05:44:  	18:52:  	05:15:  	19:21:  
20221017	09-22	06:40:  	12:18:24	17:57:  	23:12:  	05:56:  	13:32:  	06:14:  	18:22:  	05:45:  	18:51:  	05:16:  	19:20:  
20221018	09-23	06:40:  	12:18:12	17:56:  	--:--:  	06:46:  	14:15:  	06:15:  	18:21:  	05:46:  	18:50:  	05:17:  	19:19:  
20221019	09-24	06:41:  	12:18:01	17:54:  	00:10:  	07:35:  	14:52:  	06:16:  	18:20:  	05:47:  	18:49:  	05:17:  	19:18:  
20221020	09-25	06:42:  	12:17:50	17:53:  	01:09:  	08:21:  	15:25:  	06:17:  	18:19:  	05:47:  	18:48:  	05:18:  	19:17:  
20221021	09-26	06:43:  	12:17:40	17:52:  	02:09:  	09:06:  	15:55:  	06:17:  	18:17:  	05:48:  	18:47:  	05:19:  	19:16:  
20221022	09-27	06:44:  	12:17:30	17:51:  	03:09:  	09:50:  	16:22:  	06:18:  	18:16:  	05:49:  	18:46:  	05:20:  	19:15:  
20221023	09-28	06:45:  	12:17:21	17:50:  	04:09:  	10:33:  	16:48:  	06:19:  	18:15:  	05:50:  	18:45:  	05:21:  	19:14:  
20221024	09-29	06:45:  	12:17:13	17:49:  	05:11:  	11:17:  	17:15:  	06:20:  	18:14:  	05:50:  	18:43:  	05:21:  	19:13:  
20221025	10-01	06:46:  	12:17:06	17:47:  	06:15:  	12:04:  	17:44:  	06:21:  	18:13:  	05:51:  	18:42:  	05:22:  	19:12:  
20221026	10-02	06:47:  	12:16:59	17:46:  	07:21:  	12:53:  	18:17:  	06:21:  	18:12:  	05:52:  	18:41:  	05:23:  	19:11:  
20221027	10-03	06:48:  	12:16:53	17:45:  	08:31:  	13:46:  	18:54:  	06:22:  	18:11:  	05:53:  	18:40:  	05:24:  	19:10:  
20221028	10-04	06:49:  	12:16:48	17:44:  	09:43:  	14:44:  	19:40:  	06:23:  	18:10:  	05:54:  	18:39:  	05:24:  	19:09:  
20221029	10-05	06:50:  	12:16:43	17:43:  	10:54:  	15:45:  	20:34:  	06:24:  	18:09:  	05:54:  	18:39:  	05:25:  	19:08:  
20221030	10-06	06:51:  	12:16:40	17:42:  	12:00:  	16:48:  	21:37:  	06:25:  	18:08:  	05:55:  	18:38:  	05:26:  	19:07:  
20221031	10-07	06:52:  	12:16:37	17:41:  	12:58:  	17:50:  	22:46:  	06:26:  	18:07:  	05:56:  	18:37:  	05:27:  	19:06:  
20221101	10-08	06:52:  	12:16:34	17:40:  	13:47:  	18:49:  	23:57:  	06:27:  	18:06:  	05:57:  	18:36:  	05:28:  	19:05:  
20221102	10-09	06:53:  	12:16:33	17:39:  	14:28:  	19:44:  	--:--:  	06:27:  	18:05:  	05:58:  	18:35:  	05:28:  	19:04:  
20221103	10-10	06:54:  	12:16:32	17:38:  	15:02:  	20:35:  	01:07:  	06:28:  	18:04:  	05:59:  	18:34:  	05:29:  	19:03:  
20221104	10-11	06:55:  	12:16:33	17:37:  	15:33:  	21:22:  	02:15:  	06:29:  	18:04:  	05:59:  	18:33:  	05:30:  	19:03:  
20221105	10-12	06:56:  	12:16:34	17:37:  	16:01:  	22:08:  	03:20:  	06:30:  	18:03:  	06:00:  	18:32:  	05:31:  	19:02:  
20221106	10-13	06:57:  	12:16:35	17:36:  	16:28:  	22:53:  	04:24:  	06:31:  	18:02:  	06:01:  	18:32:  	05:32:  	19:01:  
20221107	10-14	06:58:  	12:16:38	17:35:  	16:56:  	23:38:  	05:27:  	06:32:  	18:01:  	06:02:  	18:31:  	05:32:  	19:00:  
20221108	10-15	06:59:  	12:16:41	17:34:  	17:26:  	--:--:  	06:30:  	06:33:  	18:00:  	06:03:  	18:30:  	05:33:  	19:00:  
20221109	10-16	07:00:  	12:16:46	17:33:  	17:59:  	00:25:  	07:32:  	06:34:  	18:00:  	06:04:  	18:30:  	05:34:  	18:59:  
20221110	10-17	07:01:  	12:16:51	17:32:  	18:37:  	01:13:  	08:35:  	06:34:  	17:59:  	06:04:  	18:29:  	05:35:  	18:58:  
20221111	10-18	07:02:  	12:16:57	17:32:  	19:20:  	02:03:  	09:36:  	06:35:  	17:58:  	06:05:  	18:28:  	05:36:  	18:58:  
20221112	10-19	07:03:  	12:17:03	17:31:  	20:08:  	02:55:  	10:33:  	06:36:  	17:58:  	06:06:  	18:28:  	05:36:  	18:57:  
20221113	10-20	07:04:  	12:17:11	17:30:  	21:02:  	03:47:  	11:25:  	06:37:  	17:57:  	06:07:  	18:27:  	05:37:  	18:57:  
20221114	10-21	07:05:  	12:17:20	17:30:  	21:58:  	04:38:  	12:10:  	06:38:  	17:56:  	06:08:  	18:27:  	05:38:  	18:56:  
20221115	10-22	07:06:  	12:17:29	17:29:  	22:57:  	05:27:  	12:50:  	06:39:  	17:56:  	06:09:  	18:26:  	05:39:  	18:56:  
20221116	10-23	07:07:  	12:17:39	17:28:  	23:55:  	06:14:  	13:24:  	06:40:  	17:55:  	06:09:  	18:25:  	05:40:  	18:55:  
20221117	10-24	07:07:  	12:17:51	17:28:  	--:--:  	06:59:  	13:54:  	06:41:  	17:55:  	06:10:  	18:25:  	05:41:  	18:55:  
20221118	10-25	07:08:  	12:18:03	17:27:  	00:54:  	07:42:  	14:22:  	06:42:  	17:54:  	06:11:  	18:25:  	05:41:  	18:54:  
20221119	10-26	07:09:  	12:18:15	17:27:  	01:53:  	08:25:  	14:48:  	06:43:  	17:54:  	06:12:  	18:24:  	05:42:  	18:54:  
20221120	10-27	07:10:  	12:18:29	17:26:  	02:53:  	09:08:  	15:14:  	06:43:  	17:53:  	06:13:  	18:24:  	05:43:  	18:54:  
20221121	10-28	07:11:  	12:18:44	17:26:  	03:55:  	09:53:  	15:42:  	06:44:  	17:53:  	06:14:  	18:23:  	05:44:  	18:53:  
20221122	10-29	07:12:  	12:18:59	17:25:  	05:00:  	10:40:  	16:12:  	06:45:  	17:52:  	06:15:  	18:23:  	05:45:  	18:53:  
20221123	10-30	07:13:  	12:19:15	17:25:  	06:09:  	11:32:  	16:48:  	06:46:  	17:52:  	06:15:  	18:23:  	05:45:  	18:53:  
20221124	11-01	07:14:  	12:19:32	17:25:  	07:22:  	12:29:  	17:30:  	06:47:  	17:52:  	06:16:  	18:23:  	05:46:  	18:53:  
20221125	11-02	07:15:  	12:19:50	17:24:  	08:35:  	13:30:  	18:22:  	06:48:  	17:52:  	06:17:  	18:22:  	05:47:  	18:52:  
20221126	11-03	07:16:  	12:20:08	17:24:  	09:47:  	14:35:  	19:24:  	06:49:  	17:51:  	06:18:  	18:22:  	05:48:  	18:52:  
