20211214	11-11	07:30:  	12:18:06	17:06:  	14:16:  	20:52:  	02:39:  	07:01:  	17:35:  	06:28:  	18:08:  	05:56:  	18:40:  
20220606	05-08	05:03:  	12:22:12	19:42:  	10:38:  	17:45:  	00:14:  	04:32:  	20:13:  	03:54:  	20:51:  	03:11:  	21:34:  
20220607	05-09	05:02:  	12:22:23	19:43:  	11:39:  	18:29:  	00:43:  	04:32:  	20:13:  	03:53:  	20:52:  	03:10:  	21:35:  
20220608	05-10	05:02:  	12:22:34	19:43:  	12:42:  	19:13:  	01:09:  	04:31:  	20:14:  	03:53:  	20:53:  	03:10:  	21:36:  
20220609	05-11	05:02:  	12:22:46	19:44:  	13:45:  	19:57:  	01:35:  	04:31:  	20:15:  	03:53:  	20:53:  	03:09:  	21:37:  
20220610	05-12	05:02:  	12:22:57	19:44:  	14:51:  	20:44:  	02:00:  	04:31:  	20:15:  	03:52:  	20:54:  	03:09:  	21:37:  
20220611	05-13	05:02:  	12:23:09	19:45:  	16:01:  	21:34:  	02:27:  	04:31:  	20:16:  	03:52:  	20:54:  	03:09:  	21:38:  
20220612	05-14	05:02:  	12:23:22	19:45:  	17:15:  	22:28:  	02:57:  	04:31:  	20:16:  	03:52:  	20:55:  	03:08:  	21:39:  
20220613	05-15	05:02:  	12:23:34	19:45:  	18:32:  	23:28:  	03:34:  	04:31:  	20:17:  	03:52:  	20:55:  	03:08:  	21:39:  
20220614	05-16	05:02:  	12:23:47	19:46:  	19:49:  	--:--:  	04:19:  	04:31:  	20:17:  	03:52:  	20:56:  	03:08:  	21:40:  
20220615	05-17	05:02:  	12:23:59	19:46:  	21:01:  	00:33:  	05:14:  	04:31:  	20:17:  	03:52:  	20:56:  	03:08:  	21:40:  
20220616	05-18	05:02:  	12:24:12	19:47:  	22:02:  	01:40:  	06:21:  	04:31:  	20:18:  	03:52:  	20:57:  	03:08:  	21:41:  
20220617	05-19	05:02:  	12:24:25	19:47:  	22:52:  	02:46:  	07:34:  	04:31:  	20:18:  	03:52:  	20:57:  	03:08:  	21:41:  
20220618	05-20	05:02:  	12:24:38	19:47:  	23:31:  	03:48:  	08:50:  	04:31:  	20:18:  	03:52:  	20:57:  	03:08:  	21:42:  
20220619	05-21	05:02:  	12:24:51	19:48:  	--:--:  	04:44:  	10:04:  	04:31:  	20:19:  	03:52:  	20:58:  	03:08:  	21:42:  
20220620	05-22	05:02:  	12:25:04	19:48:  	00:04:  	05:35:  	11:14:  	04:31:  	20:19:  	03:52:  	20:58:  	03:08:  	21:42:  
20220621	05-23	05:03:  	12:25:17	19:48:  	00:32:  	06:21:  	12:20:  	04:31:  	20:19:  	03:52:  	20:58:  	03:08:  	21:42:  
20220622	05-24	05:03:  	12:25:30	19:48:  	00:58:  	07:06:  	13:23:  	04:32:  	20:19:  	03:53:  	20:58:  	03:08:  	21:43:  
20220623	05-25	05:03:  	12:25:43	19:48:  	01:22:  	07:49:  	14:25:  	04:32:  	20:20:  	03:53:  	20:59:  	03:09:  	21:43:  
20220624	05-26	05:03:  	12:25:56	19:49:  	01:47:  	08:32:  	15:26:  	04:32:  	20:20:  	03:53:  	20:59:  	03:09:  	21:43:  
20220625	05-27	05:04:  	12:26:09	19:49:  	02:14:  	09:16:  	16:27:  	04:32:  	20:20:  	03:53:  	20:59:  	03:09:  	21:43:  
20220626	05-28	05:04:  	12:26:22	19:49:  	02:43:  	10:01:  	17:28:  	04:33:  	20:20:  	03:54:  	20:59:  	03:10:  	21:43:  
20220627	05-29	05:04:  	12:26:34	19:49:  	03:17:  	10:49:  	18:27:  	04:33:  	20:20:  	03:54:  	20:59:  	03:10:  	21:43:  
20220628	05-30	05:05:  	12:26:47	19:49:  	03:57:  	11:39:  	19:24:  	04:33:  	20:20:  	03:55:  	20:59:  	03:11:  	21:43:  
20220629	06-01	05:05:  	12:26:59	19:49:  	04:42:  	12:29:  	20:16:  	04:34:  	20:20:  	03:55:  	20:59:  	03:11:  	21:43:  
20220630	06-02	05:05:  	12:27:11	19:49:  	05:34:  	13:20:  	21:02:  	04:34:  	20:20:  	03:56:  	20:59:  	03:12:  	21:42:  
20220701	06-03	05:06:  	12:27:23	19:49:  	06:31:  	14:09:  	21:42:  	04:35:  	20:20:  	03:56:  	20:58:  	03:12:  	21:42:  
20220702	06-04	05:06:  	12:27:35	19:49:  	07:30:  	14:57:  	22:16:  	04:35:  	20:20:  	03:57:  	20:58:  	03:13:  	21:42:  
20220703	06-05	05:07:  	12:27:46	19:49:  	08:31:  	15:43:  	22:46:  	04:36:  	20:19:  	03:57:  	20:58:  	03:14:  	21:42:  
20220704	06-06	05:07:  	12:27:57	19:48:  	09:31:  	16:27:  	23:12:  	04:36:  	20:19:  	03:58:  	20:58:  	03:14:  	21:41:  
20220705	06-07	05:08:  	12:28:08	19:48:  	10:32:  	17:10:  	23:37:  	04:37:  	20:19:  	03:58:  	20:58:  	03:15:  	21:41:  
20220706	06-08	05:08:  	12:28:18	19:48:  	11:34:  	17:53:  	--:--:  	04:38:  	20:19:  	03:59:  	20:57:  	03:16:  	21:40:  
20220707	06-09	05:09:  	12:28:28	19:48:  	12:37:  	18:37:  	00:02:  	04:38:  	20:19:  	04:00:  	20:57:  	03:17:  	21:40:  
20220708	06-10	05:10:  	12:28:37	19:47:  	13:43:  	19:23:  	00:27:  	04:39:  	20:18:  	04:00:  	20:56:  	03:18:  	21:39:  
20220709	06-11	05:10:  	12:28:46	19:47:  	14:52:  	20:14:  	00:55:  	04:39:  	20:18:  	04:01:  	20:56:  	03:18:  	21:39:  
20220710	06-12	05:11:  	12:28:55	19:47:  	16:06:  	21:09:  	01:27:  	04:40:  	20:17:  	04:02:  	20:55:  	03:19:  	21:38:  
20220711	06-13	05:11:  	12:29:03	19:46:  	17:22:  	22:11:  	02:06:  	04:41:  	20:17:  	04:03:  	20:55:  	03:20:  	21:37:  
20220712	06-14	05:12:  	12:29:11	19:46:  	18:36:  	23:17:  	02:56:  	04:41:  	20:17:  	04:04:  	20:54:  	03:21:  	21:36:  
20220713	06-15	05:13:  	12:29:18	19:46:  	19:43:  	--:--:  	03:56:  	04:42:  	20:16:  	04:04:  	20:54:  	03:22:  	21:36:  
20220714	06-16	05:13:  	12:29:25	19:45:  	20:39:  	00:24:  	05:07:  	04:43:  	20:16:  	04:05:  	20:53:  	03:23:  	21:35:  
20220715	06-17	05:14:  	12:29:31	19:45:  	21:25:  	01:29:  	06:24:  	04:44:  	20:15:  	04:06:  	20:52:  	03:24:  	21:34:  
20220716	06-18	05:15:  	12:29:37	19:44:  	22:01:  	02:29:  	07:42:  	04:44:  	20:14:  	04:07:  	20:52:  	03:25:  	21:33:  
20220717	06-19	05:15:  	12:29:43	19:44:  	22:32:  	03:24:  	08:56:  	04:45:  	20:14:  	04:08:  	20:51:  	03:26:  	21:32:  
20220718	06-20	05:16:  	12:29:47	19:43:  	22:59:  	04:14:  	10:06:  	04:46:  	20:13:  	04:09:  	20:50:  	03:28:  	21:31:  
20220719	06-21	05:17:  	12:29:52	19:42:  	23:25:  	05:01:  	11:12:  	04:47:  	20:12:  	04:10:  	20:49:  	03:29:  	21:30:  
20220720	06-22	05:18:  	12:29:55	19:42:  	23:50:  	05:45:  	12:16:  	04:48:  	20:12:  	04:11:  	20:49:  	03:30:  	21:29:  
20220721	06-23	05:18:  	12:29:59	19:41:  	--:--:  	06:29:  	13:18:  	04:48:  	20:11:  	04:12:  	20:48:  	03:31:  	21:28:  
20220722	06-24	05:19:  	12:30:01	19:40:  	00:16:  	07:13:  	14:20:  	04:49:  	20:10:  	04:13:  	20:47:  	03:32:  	21:27:  
20220723	06-25	05:20:  	12:30:03	19:40:  	00:45:  	07:59:  	15:21:  	04:50:  	20:09:  	04:13:  	20:46:  	03:33:  	21:26:  
20220724	06-26	05:21:  	12:30:05	19:39:  	01:18:  	08:46:  	16:21:  	04:51:  	20:09:  	04:14:  	20:45:  	03:34:  	21:25:  
20220725	06-27	05:21:  	12:30:06	19:38:  	01:55:  	09:35:  	17:19:  	04:52:  	20:08:  	04:15:  	20:44:  	03:36:  	21:24:  
20220726	06-28	05:22:  	12:30:06	19:37:  	02:39:  	10:25:  	18:12:  	04:53:  	20:07:  	04:17:  	20:43:  	03:37:  	21:22:  
20220727	06-29	05:23:  	12:30:06	19:37:  	03:29:  	11:16:  	19:00:  	04:54:  	20:06:  	04:18:  	20:42:  	03:38:  	21:21:  
20220728	06-30	05:24:  	12:30:05	19:36:  	04:24:  	12:06:  	19:42:  	04:55:  	20:05:  	04:19:  	20:41:  	03:39:  	21:20:  
20220729	07-01	05:25:  	12:30:04	19:35:  	05:23:  	12:55:  	20:18:  	04:55:  	20:04:  	04:20:  	20:40:  	03:41:  	21:19:  
20220730	07-02	05:26:  	12:30:02	19:34:  	06:24:  	13:41:  	20:49:  	04:56:  	20:03:  	04:21:  	20:39:  	03:42:  	21:17:  
20220731	07-03	05:26:  	12:29:59	19:33:  	07:25:  	14:26:  	21:16:  	04:57:  	20:02:  	04:22:  	20:38:  	03:43:  	21:16:  
20220801	07-04	05:27:  	12:29:56	19:32:  	08:27:  	15:09:  	21:41:  	04:58:  	20:01:  	04:23:  	20:36:  	03:44:  	21:15:  
20220802	07-05	05:28:  	12:29:52	19:31:  	09:28:  	15:51:  	22:06:  	04:59:  	20:00:  	04:24:  	20:35:  	03:46:  	21:13:  
20220803	07-06	05:29:  	12:29:48	19:30:  	10:29:  	16:34:  	22:30:  	05:00:  	19:59:  	04:25:  	20:34:  	03:47:  	21:12:  
20220804	07-07	05:30:  	12:29:43	19:29:  	11:33:  	17:19:  	22:56:  	05:01:  	19:58:  	04:26:  	20:33:  	03:48:  	21:10:  
20220805	07-08	05:31:  	12:29:37	19:28:  	12:39:  	18:07:  	23:26:  	05:02:  	19:57:  	04:27:  	20:32:  	03:49:  	21:09:  
20220806	07-09	05:31:  	12:29:31	19:27:  	13:49:  	18:58:  	--:--:  	05:03:  	19:56:  	04:28:  	20:30:  	03:51:  	21:07:  
20220807	07-10	05:32:  	12:29:24	19:26:  	15:02:  	19:55:  	00:01:  	05:04:  	19:54:  	04:29:  	20:29:  	03:52:  	21:06:  
20220808	07-11	05:33:  	12:29:16	19:25:  	16:15:  	20:57:  	00:44:  	05:05:  	19:53:  	04:30:  	20:28:  	03:53:  	21:04:  
20220809	07-12	05:34:  	12:29:08	19:24:  	17:24:  	22:03:  	01:37:  	05:06:  	19:52:  	04:31:  	20:26:  	03:54:  	21:03:  
20220810	07-13	05:35:  	12:28:59	19:23:  	18:24:  	23:08:  	02:42:  	05:07:  	19:51:  	04:32:  	20:25:  	03:56:  	21:01:  
20220811	07-14	05:36:  	12:28:50	19:21:  	19:14:  	--:--:  	03:56:  	05:07:  	19:50:  	04:33:  	20:24:  	03:57:  	21:00:  
20220812	07-15	05:36:  	12:28:40	19:20:  	19:55:  	00:11:  	05:14:  	05:08:  	19:48:  	04:34:  	20:22:  	03:58:  	20:58:  
20220813	07-16	05:37:  	12:28:30	19:19:  	20:29:  	01:09:  	06:31:  	05:09:  	19:47:  	04:35:  	20:21:  	03:59:  	20:57:  
20220814	07-17	05:38:  	12:28:19	19:18:  	20:58:  	02:02:  	07:44:  	05:10:  	19:46:  	04:36:  	20:19:  	04:01:  	20:55:  
20220815	07-18	05:39:  	12:28:07	19:17:  	21:25:  	02:51:  	08:54:  	05:11:  	19:44:  	04:38:  	20:18:  	04:02:  	20:53:  
20220816	07-19	05:40:  	12:27:55	19:15:  	21:50:  	03:38:  	10:01:  	05:12:  	19:43:  	04:39:  	20:16:  	04:03:  	20:52:  
20220817	07-20	05:41:  	12:27:42	19:14:  	22:17:  	04:23:  	11:06:  	05:13:  	19:42:  	04:40:  	20:15:  	04:04:  	20:50:  
20220818	07-21	05:42:  	12:27:29	19:13:  	22:45:  	05:08:  	12:09:  	05:14:  	19:40:  	04:41:  	20:14:  	04:06:  	20:48:  
20220819	07-22	05:42:  	12:27:16	19:11:  	23:17:  	05:54:  	13:12:  	05:15:  	19:39:  	04:42:  	20:12:  	04:07:  	20:47:  
20220820	07-23	05:43:  	12:27:02	19:10:  	23:53:  	06:41:  	14:13:  	05:16:  	19:38:  	04:43:  	20:11:  	04:08:  	20:45:  
20220821	07-24	05:44:  	12:26:47	19:09:  	--:--:  	07:30:  	15:12:  	05:17:  	19:36:  	04:44:  	20:09:  	04:09:  	20:43:  
20220822	07-25	05:45:  	12:26:32	19:07:  	00:35:  	08:20:  	16:08:  	05:18:  	19:35:  	04:45:  	20:08:  	04:10:  	20:42:  
20220823	07-26	05:46:  	12:26:17	19:06:  	01:23:  	09:11:  	16:57:  	05:19:  	19:33:  	04:46:  	20:06:  	04:11:  	20:40:  
20220824	07-27	05:47:  	12:26:01	19:05:  	02:17:  	10:01:  	17:41:  	05:19:  	19:32:  	04:47:  	20:04:  	04:13:  	20:38:  
20220825	07-28	05:48:  	12:25:45	19:03:  	03:15:  	10:51:  	18:19:  	05:20:  	19:30:  	04:48:  	20:03:  	04:14:  	20:37:  
20220826	07-29	05:48:  	12:25:28	19:02:  	04:16:  	11:38:  	18:51:  	05:21:  	19:29:  	04:49:  	20:01:  	04:15:  	20:35:  
20220827	08-01	05:49:  	12:25:11	19:01:  	05:17:  	12:23:  	19:20:  	05:22:  	19:28:  	04:50:  	20:00:  	04:16:  	20:33:  
20220828	08-02	05:50:  	12:24:54	18:59:  	06:19:  	13:07:  	19:46:  	05:23:  	19:26:  	04:51:  	19:58:  	04:17:  	20:32:  
20220829	08-03	05:51:  	12:24:36	18:58:  	07:21:  	13:50:  	20:10:  	05:24:  	19:25:  	04:52:  	19:57:  	04:18:  	20:30:  
20220830	08-04	05:52:  	12:24:18	18:56:  	08:23:  	14:33:  	20:34:  	05:25:  	19:23:  	04:53:  	19:55:  	04:20:  	20:28:  
20220831	08-05	05:53:  	12:24:00	18:55:  	09:27:  	15:18:  	21:00:  	05:26:  	19:22:  	04:54:  	19:53:  	04:21:  	20:26:  
20220901	08-06	05:53:  	12:23:41	18:53:  	10:32:  	16:04:  	21:28:  	05:27:  	19:20:  	04:55:  	19:52:  	04:22:  	20:25:  
20220902	08-07	05:54:  	12:23:22	18:52:  	11:40:  	16:54:  	22:00:  	05:27:  	19:19:  	04:56:  	19:50:  	04:23:  	20:23:  
20220903	08-08	05:55:  	12:23:02	18:50:  	12:51:  	17:48:  	22:39:  	05:28:  	19:17:  	04:57:  	19:49:  	04:24:  	20:21:  
20220904	08-09	05:56:  	12:22:43	18:49:  	14:02:  	18:47:  	23:28:  	05:29:  	19:15:  	04:58:  	19:47:  	04:25:  	20:19:  
20220905	08-10	05:57:  	12:22:23	18:47:  	15:11:  	19:49:  	--:--:  	05:30:  	19:14:  	04:59:  	19:45:  	04:26:  	20:18:  
20220906	08-11	05:58:  	12:22:03	18:46:  	16:13:  	20:52:  	00:27:  	05:31:  	19:12:  	05:00:  	19:44:  	04:27:  	20:16:  
20220907	08-12	05:58:  	12:21:42	18:44:  	17:05:  	21:55:  	01:35:  	05:32:  	19:11:  	05:01:  	19:42:  	04:28:  	20:14:  
20220908	08-13	05:59:  	12:21:21	18:43:  	17:49:  	22:53:  	02:50:  	05:33:  	19:09:  	05:01:  	19:40:  	04:29:  	20:13:  
20220909	08-14	06:00:  	12:21:01	18:41:  	18:25:  	23:48:  	04:06:  	05:34:  	19:08:  	05:02:  	19:39:  	04:30:  	20:11:  
20220910	08-15	06:01:  	12:20:40	18:40:  	18:55:  	--:--:  	05:20:  	05:34:  	19:06:  	05:03:  	19:37:  	04:31:  	20:09:  
20220911	08-16	06:02:  	12:20:19	18:38:  	19:23:  	00:39:  	06:32:  	05:35:  	19:05:  	05:04:  	19:36:  	04:32:  	20:07:  
20220912	08-17	06:03:  	12:19:57	18:37:  	19:49:  	01:27:  	07:41:  	05:36:  	19:03:  	05:05:  	19:34:  	04:33:  	20:06:  
20220913	08-18	06:03:  	12:19:36	18:35:  	20:16:  	02:13:  	08:47:  	05:37:  	19:01:  	05:06:  	19:32:  	04:34:  	20:04:  
20220914	08-19	06:04:  	12:19:15	18:34:  	20:43:  	02:59:  	09:53:  	05:38:  	19:00:  	05:07:  	19:31:  	04:35:  	20:02:  
20220915	08-20	06:05:  	12:18:53	18:32:  	21:14:  	03:45:  	10:58:  	05:39:  	18:58:  	05:08:  	19:29:  	04:36:  	20:01:  
20220916	08-21	06:06:  	12:18:32	18:31:  	21:49:  	04:33:  	12:01:  	05:40:  	18:57:  	05:09:  	19:27:  	04:37:  	19:59:  
20220917	08-22	06:07:  	12:18:10	18:29:  	22:29:  	05:22:  	13:03:  	05:40:  	18:55:  	05:10:  	19:26:  	04:38:  	19:57:  
20220918	08-23	06:08:  	12:17:49	18:27:  	23:15:  	06:13:  	14:00:  	05:41:  	18:54:  	05:11:  	19:24:  	04:39:  	19:55:  
20220919	08-24	06:08:  	12:17:27	18:26:  	--:--:  	07:04:  	14:52:  	05:42:  	18:52:  	05:12:  	19:23:  	04:40:  	19:54:  
20220920	08-25	06:09:  	12:17:06	18:24:  	00:07:  	07:54:  	15:38:  	05:43:  	18:50:  	05:12:  	19:21:  	04:41:  	19:52:  
20220921	08-26	06:10:  	12:16:45	18:23:  	01:04:  	08:44:  	16:18:  	05:44:  	18:49:  	05:13:  	19:19:  	04:42:  	19:50:  
20220922	08-27	06:11:  	12:16:23	18:21:  	02:04:  	09:32:  	16:52:  	05:45:  	18:47:  	05:14:  	19:18:  	04:43:  	19:49:  
20220923	08-28	06:12:  	12:16:02	18:20:  	03:06:  	10:19:  	17:22:  	05:46:  	18:46:  	05:15:  	19:16:  	04:44:  	19:47:  
20220924	08-29	06:13:  	12:15:41	18:18:  	04:08:  	11:03:  	17:48:  	05:46:  	18:44:  	05:16:  	19:15:  	04:45:  	19:45:  
20220925	08-30	06:13:  	12:15:21	18:17:  	05:10:  	11:47:  	18:13:  	05:47:  	18:43:  	05:17:  	19:13:  	04:46:  	19:44:  
20220926	09-01	06:14:  	12:15:00	18:15:  	06:13:  	12:30:  	18:38:  	05:48:  	18:41:  	05:18:  	19:12:  	04:47:  	19:42:  
20220927	09-02	06:15:  	12:14:40	18:14:  	07:17:  	13:15:  	19:03:  	05:49:  	18:40:  	05:19:  	19:10:  	04:48:  	19:41:  
20220928	09-03	06:16:  	12:14:19	18:12:  	08:23:  	14:01:  	19:30:  	05:50:  	18:38:  	05:20:  	19:08:  	04:49:  	19:39:  
20220929	09-04	06:17:  	12:13:59	18:11:  	09:32:  	14:51:  	20:01:  	05:51:  	18:37:  	05:20:  	19:07:  	04:50:  	19:37:  
20220930	09-05	06:18:  	12:13:39	18:09:  	10:43:  	15:44:  	20:39:  	05:52:  	18:35:  	05:21:  	19:05:  	04:51:  	19:36:  
20221001	09-06	06:19:  	12:13:20	18:07:  	11:55:  	16:41:  	21:24:  	05:53:  	18:34:  	05:22:  	19:04:  	04:52:  	19:34:  
20221002	09-07	06:19:  	12:13:01	18:06:  	13:04:  	17:42:  	22:19:  	05:53:  	18:32:  	05:23:  	19:02:  	04:53:  	19:33:  
20221003	09-08	06:20:  	12:12:42	18:04:  	14:07:  	18:44:  	23:23:  	05:54:  	18:31:  	05:24:  	19:01:  	04:53:  	19:31:  
20221004	09-09	06:21:  	12:12:23	18:03:  	15:01:  	19:46:  	--:--:  	05:55:  	18:29:  	05:25:  	18:59:  	04:54:  	19:30:  
20221005	09-10	06:22:  	12:12:04	18:01:  	15:46:  	20:44:  	00:35:  	05:56:  	18:28:  	05:26:  	18:58:  	04:55:  	19:28:  
20221006	09-11	06:23:  	12:11:46	18:00:  	16:23:  	21:38:  	01:48:  	05:57:  	18:26:  	05:27:  	18:56:  	04:56:  	19:27:  
20221007	09-12	06:24:  	12:11:29	17:59:  	16:55:  	22:29:  	03:01:  	05:58:  	18:25:  	05:27:  	18:55:  	04:57:  	19:25:  
20221008	09-13	06:25:  	12:11:12	17:57:  	17:23:  	23:17:  	04:12:  	05:59:  	18:23:  	05:28:  	18:53:  	04:58:  	19:24:  
20221009	09-14	06:26:  	12:10:55	17:56:  	17:49:  	--:--:  	05:21:  	05:59:  	18:22:  	05:29:  	18:52:  	04:59:  	19:22:  
20221010	09-15	06:27:  	12:10:38	17:54:  	18:15:  	00:03:  	06:28:  	06:00:  	18:20:  	05:30:  	18:51:  	05:00:  	19:21:  
20221011	09-16	06:27:  	12:10:22	17:53:  	18:42:  	00:49:  	07:35:  	06:01:  	18:19:  	05:31:  	18:49:  	05:01:  	19:19:  
20221012	09-17	06:28:  	12:10:07	17:51:  	19:11:  	01:36:  	08:40:  	06:02:  	18:17:  	05:32:  	18:48:  	05:02:  	19:18:  
20221013	09-18	06:29:  	12:09:52	17:50:  	19:44:  	02:23:  	09:45:  	06:03:  	18:16:  	05:33:  	18:46:  	05:02:  	19:17:  
20221014	09-19	06:30:  	12:09:38	17:48:  	20:22:  	03:13:  	10:49:  	06:04:  	18:15:  	05:34:  	18:45:  	05:03:  	19:15:  
20221015	09-20	06:31:  	12:09:24	17:47:  	21:06:  	04:03:  	11:49:  	06:05:  	18:13:  	05:35:  	18:44:  	05:04:  	19:14:  
20221016	09-21	06:32:  	12:09:10	17:46:  	21:56:  	04:55:  	12:44:  	06:06:  	18:12:  	05:35:  	18:42:  	05:05:  	19:13:  
20221017	09-22	06:33:  	12:08:58	17:44:  	22:52:  	05:46:  	13:33:  	06:07:  	18:11:  	05:36:  	18:41:  	05:06:  	19:11:  
20221018	09-23	06:34:  	12:08:46	17:43:  	23:51:  	06:36:  	14:15:  	06:08:  	18:09:  	05:37:  	18:40:  	05:07:  	19:10:  
20221019	09-24	06:35:  	12:08:34	17:42:  	--:--:  	07:25:  	14:51:  	06:09:  	18:08:  	05:38:  	18:38:  	05:08:  	19:09:  
20221020	09-25	06:36:  	12:08:23	17:40:  	00:51:  	08:11:  	15:22:  	06:09:  	18:07:  	05:39:  	18:37:  	05:09:  	19:07:  
20221021	09-26	06:37:  	12:08:13	17:39:  	01:53:  	08:56:  	15:50:  	06:10:  	18:06:  	05:40:  	18:36:  	05:10:  	19:06:  
20221022	09-27	06:38:  	12:08:04	17:38:  	02:55:  	09:40:  	16:15:  	06:11:  	18:04:  	05:41:  	18:35:  	05:10:  	19:05:  
20221023	09-28	06:39:  	12:07:55	17:36:  	03:58:  	10:23:  	16:39:  	06:12:  	18:03:  	05:42:  	18:34:  	05:11:  	19:04:  
20221024	09-29	06:40:  	12:07:47	17:35:  	05:02:  	11:08:  	17:04:  	06:13:  	18:02:  	05:43:  	18:32:  	05:12:  	19:03:  
20221025	10-01	06:41:  	12:07:39	17:34:  	06:08:  	11:54:  	17:31:  	06:14:  	18:01:  	05:44:  	18:31:  	05:13:  	19:02:  
20221026	10-02	06:42:  	12:07:33	17:33:  	07:17:  	12:43:  	18:01:  	06:15:  	17:59:  	05:44:  	18:30:  	05:14:  	19:00:  
20221027	10-03	06:43:  	12:07:27	17:32:  	08:29:  	13:36:  	18:36:  	06:16:  	17:58:  	05:45:  	18:29:  	05:15:  	18:59:  
20221028	10-04	06:44:  	12:07:21	17:30:  	09:43:  	14:34:  	19:20:  	06:17:  	17:57:  	05:46:  	18:28:  	05:16:  	18:58:  
20221029	10-05	06:45:  	12:07:17	17:29:  	10:55:  	15:35:  	20:13:  	06:18:  	17:56:  	05:47:  	18:27:  	05:17:  	18:57:  
20221030	10-06	06:46:  	12:07:13	17:28:  	12:02:  	16:38:  	21:15:  	06:19:  	17:55:  	05:48:  	18:26:  	05:18:  	18:56:  
20221031	10-07	06:47:  	12:07:10	17:27:  	12:59:  	17:40:  	22:25:  	06:20:  	17:54:  	05:49:  	18:25:  	05:19:  	18:55:  
20221101	10-08	06:48:  	12:07:08	17:26:  	13:47:  	18:39:  	23:38:  	06:21:  	17:53:  	05:50:  	18:24:  	05:20:  	18:54:  
20221102	10-09	06:49:  	12:07:07	17:25:  	14:25:  	19:34:  	--:--:  	06:22:  	17:52:  	05:51:  	18:23:  	05:20:  	18:53:  
20221103	10-10	06:50:  	12:07:06	17:24:  	14:58:  	20:25:  	00:51:  	06:23:  	17:51:  	05:52:  	18:22:  	05:21:  	18:52:  
20221104	10-11	06:51:  	12:07:06	17:23:  	15:26:  	21:12:  	02:01:  	06:24:  	17:50:  	05:53:  	18:21:  	05:22:  	18:51:  
20221105	10-12	06:52:  	12:07:07	17:22:  	15:52:  	21:58:  	03:09:  	06:25:  	17:49:  	05:54:  	18:20:  	05:23:  	18:51:  
20221106	10-13	06:53:  	12:07:09	17:21:  	16:17:  	22:43:  	04:15:  	06:26:  	17:48:  	05:55:  	18:19:  	05:24:  	18:50:  
20221107	10-14	06:54:  	12:07:11	17:20:  	16:43:  	23:28:  	05:20:  	06:27:  	17:47:  	05:56:  	18:18:  	05:25:  	18:49:  
20221108	10-15	06:55:  	12:07:15	17:19:  	17:10:  	--:--:  	06:25:  	06:28:  	17:46:  	05:57:  	18:17:  	05:26:  	18:48:  
20221109	10-16	06:56:  	12:07:19	17:18:  	17:42:  	00:15:  	07:30:  	06:29:  	17:45:  	05:58:  	18:17:  	05:27:  	18:47:  
20221110	10-17	06:57:  	12:07:24	17:17:  	18:17:  	01:03:  	08:34:  	06:30:  	17:45:  	05:58:  	18:16:  	05:28:  	18:47:  
20221111	10-18	06:58:  	12:07:30	17:16:  	18:59:  	01:54:  	09:37:  	06:31:  	17:44:  	05:59:  	18:15:  	05:29:  	18:46:  
20221112	10-19	06:59:  	12:07:37	17:15:  	19:47:  	02:45:  	10:34:  	06:32:  	17:43:  	06:00:  	18:14:  	05:30:  	18:45:  
20221113	10-20	07:01:  	12:07:45	17:15:  	20:41:  	03:37:  	11:26:  	06:33:  	17:42:  	06:01:  	18:14:  	05:30:  	18:45:  
20221114	10-21	07:02:  	12:07:53	17:14:  	21:38:  	04:28:  	12:11:  	06:34:  	17:42:  	06:02:  	18:13:  	05:31:  	18:44:  
20221115	10-22	07:03:  	12:08:03	17:13:  	22:38:  	05:17:  	12:49:  	06:35:  	17:41:  	06:03:  	18:13:  	05:32:  	18:43:  
20221116	10-23	07:04:  	12:08:13	17:12:  	23:39:  	06:04:  	13:22:  	06:36:  	17:40:  	06:04:  	18:12:  	05:33:  	18:43:  
20221117	10-24	07:05:  	12:08:24	17:12:  	--:--:  	06:49:  	13:50:  	06:37:  	17:40:  	06:05:  	18:11:  	05:34:  	18:42:  
20221118	10-25	07:06:  	12:08:36	17:11:  	00:39:  	07:33:  	14:16:  	06:38:  	17:39:  	06:06:  	18:11:  	05:35:  	18:42:  
20221119	10-26	07:07:  	12:08:49	17:10:  	01:41:  	08:15:  	14:40:  	06:39:  	17:39:  	06:07:  	18:10:  	05:36:  	18:41:  
20221120	10-27	07:08:  	12:09:03	17:10:  	02:43:  	08:58:  	15:04:  	06:40:  	17:38:  	06:08:  	18:10:  	05:37:  	18:41:  
20221121	10-28	07:09:  	12:09:17	17:09:  	03:47:  	09:43:  	15:29:  	06:41:  	17:38:  	06:09:  	18:09:  	05:38:  	18:41:  
20221122	10-29	07:10:  	12:09:32	17:09:  	04:54:  	10:30:  	15:58:  	06:42:  	17:37:  	06:10:  	18:09:  	05:39:  	18:40:  
20221123	10-30	07:11:  	12:09:49	17:08:  	06:06:  	11:22:  	16:31:  	06:43:  	17:37:  	06:11:  	18:09:  	05:39:  	18:40:  
20221124	11-01	07:12:  	12:10:05	17:08:  	07:20:  	12:19:  	17:11:  	06:44:  	17:36:  	06:12:  	18:08:  	05:40:  	18:40:  
20221125	11-02	07:13:  	12:10:23	17:07:  	08:36:  	13:21:  	18:01:  	06:45:  	17:36:  	06:13:  	18:08:  	05:41:  	18:39:  
20221126	11-03	07:14:  	12:10:42	17:07:  	09:48:  	14:26:  	19:02:  	06:46:  	17:36:  	06:13:  	18:08:  	05:42:  	18:39:  
